date,Battery (Charging) -  MW,Battery (Discharging) -  MW,Bioenergy (Biogas) -  MW,Bioenergy (Biogas) Emissions Vol - tCO₂e,Bioenergy (Biomass) -  MW,Bioenergy (Biomass) Emissions Vol - tCO₂e,Coal (Black) -  MW,Coal (Black) Emissions Vol - tCO₂e,Distillate -  MW,Distillate Emissions Vol - tCO₂e,Gas (CCGT) -  MW,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) -  MW,Gas (OCGT) Emissions Vol - tCO₂e,Hydro -  MW,Solar (Rooftop) -  MW,Solar (Utility) -  MW,Wind -  MW,Price - AUD/MWh,Temperature - C,Emissions Intensity - kgCO₂e/MWh
2026-06-09 05:45:00,-175.85,1.14,7.48,0.05,30.76,,779.15,52.23,0.56,0.03,328.52,10.95,399.53,26.19,0.0,0.0,0.75,685.64,97.2,13.23,521.68
2026-06-09 05:50:00,-133.76,2.26,7.48,0.05,30.76,,789.39,53.04,0.56,0.03,328.48,10.94,399.78,26.24,0.0,0.0,0.75,665.3,97.2,13.33,518.23
2026-06-09 05:55:00,-88.01,0.0,7.48,0.05,30.76,,795.48,53.51,0.56,0.03,327.77,10.92,397.73,26.13,0.0,0.0,0.75,651.15,95.64,13.44,512.16
2026-06-09 06:00:00,-56.73,0.0,7.36,0.05,30.76,,794.68,53.45,0.56,0.03,327.61,10.91,398.65,26.14,0.0,0.0,0.75,654.29,95.64,13.55,503.76
2026-06-09 06:05:00,-23.1,2.33,7.36,0.05,30.76,,789.48,53.04,0.56,0.03,326.45,10.88,398.81,26.16,0.0,0.15,0.75,667.3,95.64,13.58,491.57
2026-06-09 06:10:00,-24.37,12.93,7.36,0.05,30.76,,793.31,53.32,0.56,0.03,305.13,10.17,396.86,26.08,0.0,0.29,0.75,716.67,99.53,13.6,480.21
2026-06-09 06:15:00,-35.02,35.07,7.36,0.05,30.76,,809.79,54.6,0.56,0.03,280.54,9.35,400.17,26.28,0.0,0.44,0.75,729.67,98.64,13.63,479.47
2026-06-09 06:20:00,-32.32,65.91,7.36,0.05,30.76,,822.71,55.61,0.56,0.03,280.32,9.34,404.64,26.22,0.0,0.59,0.75,713.08,98.64,13.65,477.26
2026-06-09 06:25:00,0.0,55.17,7.36,0.05,30.76,,837.15,56.73,0.56,0.03,292.44,9.74,414.5,26.31,0.0,0.73,0.75,691.26,112.29,13.67,478.1
2026-06-09 06:30:00,0.0,55.28,7.36,0.05,30.76,,853.27,57.97,0.56,0.03,288.26,9.6,414.14,26.19,0.0,0.88,0.75,711.35,107.2,13.7,476.64
2026-06-09 06:35:00,0.0,104.86,7.36,0.05,30.76,,868.84,59.16,0.56,0.03,280.2,9.34,414.34,26.16,0.0,2.37,0.75,695.56,107.2,13.67,472.61
2026-06-09 06:40:00,-0.03,136.65,7.36,0.05,30.76,,881.36,60.12,0.56,0.03,280.01,9.33,414.56,26.17,0.0,3.86,0.75,681.23,104.8,13.63,471.21
2026-06-09 06:45:00,-0.03,191.88,7.36,0.05,30.76,,893.6,61.06,0.56,0.03,280.3,9.34,414.75,26.18,0.0,5.35,0.75,639.06,104.8,13.6,470.68
2026-06-09 06:50:00,-0.03,234.86,7.36,0.05,30.76,,905.55,61.98,0.56,0.03,280.09,9.33,414.74,26.17,0.0,6.85,0.75,611.36,104.8,13.57,469.65
2026-06-09 06:55:00,-0.03,269.64,7.11,0.05,30.76,,918.78,62.99,0.56,0.03,279.84,9.32,414.27,26.15,0.0,8.34,0.75,592.37,112.19,13.53,468.83
2026-06-09 07:00:00,-0.32,285.25,6.98,0.05,30.76,,931.55,63.97,0.56,0.03,279.81,9.32,415.87,26.18,0.0,9.83,0.75,587.73,112.27,13.5,468.71
2026-06-09 07:05:00,-0.32,336.78,6.86,0.05,30.76,,942.37,64.8,0.56,0.03,280.27,9.34,416.26,26.19,0.0,22.05,0.75,566.83,112.27,13.42,462.84
2026-06-09 07:10:00,0.0,350.15,7.13,0.05,30.76,,948.58,65.28,0.56,0.03,280.05,9.33,415.38,26.12,0.0,34.28,0.88,573.16,112.28,13.33,458.05
2026-06-09 07:15:00,0.0,388.95,7.13,0.05,30.76,,953.01,65.62,0.56,0.03,279.93,9.33,417.36,26.19,0.0,46.5,0.88,556.76,112.28,13.25,452.88
2026-06-09 07:20:00,0.0,395.61,7.13,0.05,30.76,,961.0,66.23,0.56,0.03,279.64,9.32,415.67,26.09,0.0,58.72,1.12,542.31,112.28,13.17,453.31
2026-06-09 07:25:00,0.0,418.01,7.13,0.05,30.76,,965.46,66.57,0.56,0.03,280.04,9.33,416.28,26.17,0.0,70.95,2.4,524.61,112.28,13.08,451.31
2026-06-09 07:30:00,0.0,431.48,7.13,0.05,30.76,,966.91,66.68,0.56,0.03,280.43,9.34,416.38,26.19,0.0,83.17,4.49,501.82,112.19,13.0,450.78
2026-06-09 07:35:00,0.0,443.38,7.13,0.05,30.76,,965.27,66.56,0.56,0.03,280.0,9.33,415.33,26.12,0.0,111.78,7.69,510.74,109.45,12.97,441.83
2026-06-09 07:40:00,0.0,441.07,6.88,0.05,30.76,,965.43,66.57,0.56,0.03,279.66,9.32,414.03,26.04,0.0,140.39,9.99,509.32,112.32,12.94,437.46
2026-06-09 07:45:00,0.0,429.73,6.76,0.04,30.76,,966.27,66.63,0.56,0.03,280.16,9.33,416.82,26.15,0.0,169.0,12.33,500.65,112.32,12.92,435.96
2026-06-09 07:50:00,0.0,425.29,6.36,0.04,30.76,,966.49,66.65,0.56,0.03,279.83,9.32,409.19,26.13,0.0,197.62,15.77,496.61,112.32,12.89,433.49
2026-06-09 07:55:00,0.0,415.7,5.98,0.04,30.76,,966.18,66.63,0.56,0.03,280.24,9.34,401.13,26.25,0.0,226.23,19.59,491.56,113.78,12.86,432.51
2026-06-09 08:00:00,0.0,419.65,5.96,0.04,30.76,,965.19,66.56,0.56,0.03,279.64,9.32,397.26,26.1,0.0,254.84,16.38,480.23,113.78,12.83,429.61
2026-06-09 08:05:00,0.0,401.36,5.96,0.04,30.76,,965.49,66.57,0.56,0.03,279.77,9.32,396.83,26.07,0.0,285.87,14.53,484.06,113.69,12.71,427.38
2026-06-09 08:10:00,0.0,367.11,6.09,0.04,30.76,,965.6,66.58,0.56,0.03,279.72,9.32,398.11,26.1,0.0,316.91,14.88,485.87,104.63,12.59,427.44
2026-06-09 08:15:00,0.0,350.75,6.09,0.04,30.76,,966.17,66.63,0.56,0.03,280.09,9.33,398.81,26.13,0.0,347.94,16.51,482.27,104.63,12.47,425.71
2026-06-09 08:20:00,0.0,315.61,5.97,0.04,30.76,,965.66,66.59,0.56,0.03,279.77,9.32,397.19,26.08,0.0,378.97,28.26,475.98,104.63,12.34,425.44
2026-06-09 08:25:00,0.0,292.71,5.97,0.04,30.76,,966.08,66.62,0.56,0.03,279.83,9.32,397.51,26.1,0.0,410.01,38.27,471.88,103.71,12.22,423.49
2026-06-09 08:30:00,0.0,266.0,6.09,0.04,30.76,,965.05,66.54,0.56,0.03,279.71,9.32,395.74,26.07,0.0,441.04,41.28,461.67,103.59,12.1,423.82
2026-06-09 08:35:00,0.0,210.57,6.09,0.04,30.76,,966.11,66.62,0.56,0.03,279.87,9.32,395.62,26.1,0.0,461.92,49.35,468.29,103.59,12.2,427.1
2026-06-09 08:40:00,-14.85,175.05,5.97,0.04,30.76,,963.54,66.42,0.57,0.03,279.12,9.3,392.63,25.93,0.0,482.8,53.88,468.97,101.05,12.3,430.05
2026-06-09 08:45:00,-1.62,135.49,6.1,0.04,30.76,,964.79,66.52,0.57,0.03,279.98,9.33,396.22,26.14,0.0,503.69,55.54,475.34,101.05,12.4,430.22
2026-06-09 08:50:00,-0.05,117.43,6.1,0.04,30.76,,965.75,66.59,0.57,0.03,279.56,9.31,394.81,26.03,0.0,524.57,61.44,483.73,100.67,12.5,427.33
2026-06-09 08:55:00,-0.05,87.65,6.22,0.04,30.76,,966.65,66.67,0.57,0.03,279.9,9.33,396.76,26.07,0.0,545.45,68.96,483.14,100.67,12.6,427.66
2026-06-09 09:00:00,-0.05,95.71,6.1,0.04,30.76,,967.55,66.74,0.57,0.03,279.98,9.33,397.77,26.17,0.0,566.34,67.94,472.23,100.67,12.7,425.57
2026-06-09 09:05:00,-0.05,122.19,6.37,0.04,30.76,,968.07,66.78,0.57,0.03,279.62,9.32,394.99,26.05,0.0,601.36,52.83,479.94,100.67,12.7,417.71
2026-06-09 09:10:00,-0.65,70.77,6.49,0.04,30.76,,967.04,66.7,0.57,0.03,279.21,9.3,393.36,25.96,0.0,636.39,51.81,523.3,100.67,12.7,413.78
2026-06-09 09:15:00,-1.1,15.95,6.49,0.04,30.76,,959.27,66.1,0.57,0.03,279.47,9.31,386.23,25.69,0.0,671.41,44.09,570.02,93.27,12.7,409.71
2026-06-09 09:20:00,-0.65,14.63,6.49,0.04,30.76,,938.57,64.51,0.57,0.03,279.29,9.3,357.38,24.51,0.0,706.44,48.5,576.04,93.27,12.7,399.17
2026-06-09 09:25:00,-2.73,1.1,6.49,0.04,30.76,,915.64,62.74,0.57,0.03,279.67,9.32,344.1,23.98,0.0,741.47,62.8,574.01,93.27,12.7,390.43
2026-06-09 09:30:00,-19.69,0.32,6.61,0.04,30.76,,895.18,61.16,0.57,0.03,279.8,9.32,339.82,23.84,0.0,776.49,63.67,568.82,87.69,12.7,384.98
2026-06-09 09:35:00,-7.26,15.25,6.61,0.04,30.76,,872.5,59.42,0.57,0.03,279.9,9.33,314.71,22.74,0.0,788.03,79.87,556.63,89.19,12.78,374.03
2026-06-09 09:40:00,-7.29,41.62,6.61,0.04,30.76,,852.09,57.84,0.57,0.03,280.22,9.34,300.07,21.77,0.0,799.57,88.63,542.17,87.69,12.87,363.98
2026-06-09 09:45:00,0.0,112.64,6.61,0.04,30.76,,831.59,56.26,0.57,0.03,280.92,9.36,289.88,21.06,0.0,811.1,100.62,482.66,87.69,12.95,353.2
2026-06-09 09:50:00,0.0,84.23,6.61,0.04,30.76,,811.69,54.73,0.57,0.03,288.43,9.61,345.44,23.84,0.0,822.64,117.25,445.17,97.57,13.03,358.65
2026-06-09 09:55:00,-0.13,15.16,6.61,0.04,30.76,,802.04,53.99,0.57,0.03,303.18,10.1,399.01,26.34,0.0,834.18,125.05,450.42,97.92,13.12,366.1
2026-06-09 10:00:00,-13.83,11.19,6.49,0.04,30.76,,797.86,53.69,0.57,0.03,316.87,10.56,395.94,26.16,0.0,845.72,128.75,468.72,95.32,13.2,363.22
2026-06-09 10:05:00,-43.51,27.9,6.49,0.04,30.76,,793.72,53.37,0.57,0.03,325.53,10.85,392.4,25.95,0.0,861.96,122.13,488.1,95.32,13.12,360.24
2026-06-09 10:10:00,-44.37,14.83,6.52,0.04,30.76,,784.89,52.67,0.57,0.03,313.65,10.45,354.33,24.36,0.0,878.2,122.03,530.76,90.52,13.03,351.16
2026-06-09 10:15:00,-16.65,0.29,6.11,0.04,30.76,,786.1,52.76,0.57,0.03,294.07,9.8,305.29,22.07,0.0,894.45,115.28,552.45,87.69,12.95,342.38
2026-06-09 10:20:00,-99.53,0.29,6.11,0.04,30.76,,781.26,52.38,0.57,0.03,301.37,10.04,339.72,23.43,0.0,910.69,129.3,536.72,95.32,12.87,351.05
2026-06-09 10:25:00,-152.72,0.29,6.11,0.04,30.76,,777.69,52.1,0.57,0.03,314.07,10.46,359.52,24.59,0.0,926.93,126.12,539.41,91.79,12.78,357.38
2026-06-09 10:30:00,-158.78,0.25,6.23,0.04,30.76,,778.21,52.12,0.57,0.03,305.74,10.19,353.75,24.4,0.0,943.18,119.48,544.98,95.45,12.7,356.12
2026-06-09 10:35:00,-230.28,12.91,6.23,0.04,30.76,,785.08,52.65,0.57,0.03,304.29,10.14,397.39,26.22,0.0,952.59,106.4,561.07,95.45,12.8,365.21
2026-06-09 10:40:00,-174.94,22.47,6.23,0.04,30.76,,780.32,52.29,0.57,0.03,301.07,10.03,347.42,23.77,0.0,962.01,111.18,554.71,87.69,12.9,351.49
2026-06-09 10:45:00,-127.04,40.37,6.23,0.04,30.76,,775.14,51.89,0.57,0.03,290.32,9.67,304.18,21.91,0.0,971.42,105.05,551.54,90.44,13.0,340.01
2026-06-09 10:50:00,-82.34,65.62,6.23,0.04,30.76,,776.89,52.02,0.57,0.03,280.48,9.34,275.65,20.15,0.0,980.83,120.48,518.64,80.2,13.1,329.23
2026-06-09 10:55:00,-29.11,104.9,6.36,0.04,30.76,,777.68,52.09,0.57,0.03,260.26,8.67,269.39,19.5,0.0,990.25,125.02,471.95,94.14,13.2,320.47
2026-06-09 11:00:00,-15.25,18.9,6.48,0.04,30.76,,777.19,52.05,0.57,0.03,250.7,8.35,367.05,24.94,0.0,999.66,133.61,436.17,99.28,13.3,340.99
2026-06-09 11:05:00,-24.11,0.83,6.48,0.04,30.76,,786.59,52.77,0.57,0.03,249.93,8.33,384.33,25.64,0.0,1026.35,138.19,419.84,94.14,13.53,344.98
2026-06-09 11:10:00,-28.78,0.32,6.21,0.04,30.76,,787.69,52.87,0.57,0.03,249.33,8.31,350.05,24.17,0.0,1053.03,139.64,407.22,94.14,13.77,342.13
2026-06-09 11:15:00,-16.25,0.32,6.34,0.04,30.76,,782.75,52.47,0.57,0.03,250.05,8.33,314.48,22.54,0.0,1079.71,124.7,391.33,87.69,14.0,337.65
2026-06-09 11:20:00,-15.2,6.05,6.59,0.04,30.76,,781.76,52.4,0.57,0.03,250.29,8.34,307.75,22.27,0.0,1106.39,117.8,372.71,90.44,14.23,336.2
2026-06-09 11:25:00,-58.3,14.56,6.59,0.04,30.76,,777.57,52.08,0.57,0.03,249.96,8.33,354.23,24.23,0.0,1133.08,105.13,361.54,95.45,14.47,341.62
2026-06-09 11:30:00,-86.39,1.69,6.59,0.04,30.76,,766.73,51.25,0.57,0.03,249.55,8.31,370.12,24.45,0.0,1159.76,118.47,353.53,93.07,14.7,339.59
2026-06-09 11:35:00,-132.16,0.1,6.59,0.04,30.76,,763.42,51.0,0.57,0.03,250.42,8.34,366.66,24.38,0.0,1170.01,128.08,356.86,99.28,14.72,341.85
2026-06-09 11:40:00,-157.57,0.34,6.59,0.04,30.76,,770.39,51.54,0.57,0.03,250.0,8.33,395.55,26.09,0.0,1180.25,139.24,357.41,108.63,14.73,347.17
2026-06-09 11:45:00,-214.72,14.64,6.59,0.04,30.76,,784.85,52.67,0.57,0.03,249.85,8.32,394.08,26.06,0.0,1190.5,141.48,369.96,108.58,14.75,352.21
2026-06-09 11:50:00,-247.96,0.91,6.59,0.04,30.76,,795.89,53.52,0.57,0.03,250.37,8.34,397.15,26.22,0.0,1200.75,122.91,377.59,108.58,14.77,360.4
2026-06-09 11:55:00,-275.2,0.54,6.59,0.04,30.76,,808.62,54.51,0.57,0.03,263.32,8.77,398.84,26.32,0.0,1210.99,95.42,365.54,111.75,14.78,370.3
2026-06-09 12:00:00,-302.7,0.54,6.59,0.04,30.76,,821.15,55.48,0.57,0.03,291.4,9.71,396.25,26.17,0.0,1221.24,85.02,368.07,111.75,14.8,375.9
2026-06-09 12:05:00,-353.53,0.0,6.59,0.04,30.76,,836.42,56.67,0.57,0.03,313.97,10.46,392.65,25.96,0.0,1244.22,110.93,358.96,108.89,14.72,380.09
2026-06-09 12:10:00,-430.76,32.93,6.59,0.04,29.52,,853.22,57.97,0.57,0.03,327.08,10.9,390.74,25.89,0.0,1267.21,125.08,360.07,148.88,14.63,384.17
2026-06-09 12:15:00,-617.26,213.92,6.59,0.04,29.52,,867.07,59.04,0.57,0.03,329.57,10.98,393.5,26.1,0.0,1290.2,135.99,330.93,146.19,14.55,387.28
2026-06-09 12:20:00,-596.84,124.69,6.59,0.04,29.52,,878.81,59.94,0.57,0.03,333.63,11.12,392.64,26.01,0.0,1313.18,134.29,343.33,149.25,14.47,393.75
2026-06-09 12:25:00,-496.1,0.0,6.59,0.04,29.52,,888.6,60.69,0.57,0.03,333.67,11.12,391.01,25.96,0.0,1336.17,108.6,363.32,151.93,14.38,396.4
2026-06-09 12:30:00,-499.45,0.0,6.59,0.04,29.52,,901.51,61.67,0.57,0.03,333.91,11.12,390.0,26.02,0.0,1359.15,102.46,352.67,158.4,14.3,398.65
2026-06-09 12:35:00,-524.6,10.89,6.59,0.04,30.74,,916.97,62.86,0.57,0.03,335.19,11.17,411.6,27.0,0.0,1325.71,113.56,332.05,158.35,14.48,410.0
2026-06-09 12:40:00,-592.64,38.1,6.59,0.04,31.95,,928.75,63.76,0.57,0.03,333.97,11.13,450.59,28.88,0.0,1292.26,114.0,343.49,171.85,14.67,422.75
2026-06-09 12:45:00,-676.01,76.74,6.59,0.04,31.95,,941.89,64.77,0.57,0.03,334.43,11.14,482.7,30.47,0.0,1258.81,112.96,359.5,171.85,14.85,435.97
2026-06-09 12:50:00,-727.6,65.42,6.34,0.04,31.95,,948.9,65.31,0.57,0.03,334.3,11.14,543.17,33.54,0.0,1225.36,95.73,413.0,165.87,15.03,449.65
2026-06-09 12:55:00,-782.97,29.8,6.22,0.04,31.95,,955.88,65.85,0.57,0.03,334.55,11.15,607.55,37.43,0.0,1191.92,94.5,443.17,164.12,15.22,471.66
2026-06-09 13:00:00,-770.58,24.54,6.09,0.04,31.95,,963.56,66.43,0.57,0.03,335.0,11.16,617.51,37.98,0.0,1158.47,109.01,439.92,164.18,15.4,475.93
2026-06-09 13:05:00,-626.49,18.55,6.09,0.04,30.73,,969.15,66.86,0.57,0.03,334.97,11.16,616.16,37.94,0.0,1126.29,111.52,438.6,164.18,15.33,460.14
2026-06-09 13:10:00,-581.26,1.79,6.09,0.04,30.73,,967.97,66.76,0.57,0.03,333.8,11.14,611.69,37.7,0.0,1094.1,106.44,440.8,149.12,15.27,460.77
2026-06-09 13:15:00,-596.91,0.0,6.09,0.04,30.73,,967.73,66.74,0.57,0.03,334.53,11.15,611.96,37.74,0.0,1061.92,105.88,452.75,149.12,15.2,466.66
2026-06-09 13:20:00,-591.57,0.0,5.96,0.04,30.73,,971.53,67.04,0.57,0.03,335.14,11.17,615.87,37.92,0.0,1029.73,111.82,419.0,149.12,15.13,476.12
2026-06-09 13:25:00,-568.33,4.3,5.84,0.04,30.73,,979.52,67.67,0.57,0.03,333.31,11.2,617.35,38.01,0.0,997.55,112.34,389.18,135.29,15.07,483.57
2026-06-09 13:30:00,-499.3,15.29,6.11,0.04,31.94,,981.06,67.8,0.57,0.03,335.14,11.16,614.31,37.84,0.0,965.37,86.86,359.51,134.3,15.0,484.13
2026-06-09 13:35:00,-466.12,12.19,6.24,0.04,31.94,,982.29,67.9,0.57,0.03,333.06,11.09,609.18,37.54,0.0,954.78,87.91,347.76,135.37,15.22,482.5
2026-06-09 13:40:00,-454.08,0.0,6.24,0.04,31.94,,981.79,67.85,0.57,0.03,333.9,11.12,601.38,36.9,0.0,944.19,105.74,343.05,127.57,15.43,480.65
2026-06-09 13:45:00,-425.43,0.0,6.24,0.04,31.94,,980.12,67.73,0.57,0.03,331.14,11.03,586.97,35.88,0.0,933.6,99.49,335.12,127.57,15.65,477.99
2026-06-09 13:50:00,-398.64,0.0,6.24,0.04,31.94,,978.13,67.57,0.57,0.03,331.45,11.04,588.07,35.85,0.0,923.01,87.88,313.12,127.57,15.87,480.25
2026-06-09 13:55:00,-429.85,39.38,6.24,0.04,31.94,,978.03,67.56,0.57,0.03,334.56,11.13,586.65,35.74,0.0,912.42,88.04,296.98,111.09,16.08,482.98
2026-06-09 14:00:00,-488.4,98.59,6.24,0.04,31.94,,978.33,67.58,0.57,0.03,352.78,11.7,589.4,35.89,0.0,901.83,65.22,299.05,117.96,16.3,487.71
2026-06-09 14:05:00,-447.15,42.71,6.1,0.04,31.94,,977.84,67.55,0.57,0.03,370.59,12.25,590.36,35.91,0.0,901.8,79.55,292.16,123.61,16.37,488.11
2026-06-09 14:10:00,-384.56,0.0,6.1,0.04,31.94,,977.17,67.5,0.57,0.03,374.74,12.38,579.97,35.16,0.0,901.76,64.73,279.75,109.24,16.43,487.71
2026-06-09 14:15:00,-403.76,0.0,5.97,0.04,30.73,,978.45,67.59,0.57,0.03,374.91,12.39,582.06,35.28,0.0,901.73,59.83,284.91,109.24,16.5,491.58
2026-06-09 14:20:00,-380.87,0.0,5.97,0.04,30.73,,977.51,67.52,0.57,0.03,375.0,12.39,582.25,35.28,0.0,901.7,54.92,271.52,109.16,16.57,490.57
2026-06-09 14:25:00,-376.5,10.21,5.97,0.04,30.73,,978.51,67.6,0.57,0.03,376.04,12.42,587.03,35.53,0.0,901.67,50.6,271.62,103.95,16.63,489.16
2026-06-09 14:30:00,-351.94,7.28,6.09,0.04,30.73,,977.08,67.48,0.57,0.03,375.01,12.39,563.76,34.39,0.0,901.64,53.61,288.88,103.95,16.7,480.97
2026-06-09 14:35:00,-302.24,8.34,6.09,0.04,29.51,,978.85,67.62,0.57,0.03,375.15,12.39,526.34,32.64,0.0,871.25,44.4,300.22,103.95,16.7,476.58
2026-06-09 14:40:00,-263.6,17.69,6.21,0.04,29.51,,977.89,67.55,0.57,0.03,374.93,12.39,506.36,31.66,0.0,840.87,43.08,284.61,116.3,16.7,475.5
2026-06-09 14:45:00,-249.12,16.93,6.46,0.04,30.73,,976.98,67.48,0.57,0.03,375.24,12.4,505.76,31.62,0.0,810.49,39.35,286.96,116.3,16.7,478.09
2026-06-09 14:50:00,-213.1,21.65,6.46,0.04,30.73,,972.11,67.12,0.57,0.03,372.27,12.3,496.26,31.09,0.0,780.11,34.87,296.82,116.3,16.7,474.13
2026-06-09 14:55:00,-212.8,35.76,6.21,0.04,30.73,,972.03,67.11,0.57,0.03,373.75,12.34,499.8,31.29,0.0,749.73,34.33,307.72,112.8,16.7,475.33
2026-06-09 15:00:00,-227.45,15.11,6.08,0.04,30.73,,974.83,67.3,0.57,0.03,381.78,12.6,542.58,33.67,0.0,719.35,35.98,302.37,114.71,16.7,490.24
2026-06-09 15:05:00,-232.6,42.1,6.08,0.04,30.73,,977.4,67.5,0.57,0.03,382.73,12.63,577.57,35.64,0.0,697.05,30.63,279.43,114.71,16.67,497.96
2026-06-09 15:10:00,-251.19,12.4,6.08,0.04,31.94,,976.26,67.42,0.57,0.03,384.08,12.67,590.64,36.38,0.0,674.75,29.37,260.37,106.98,16.63,515.07
2026-06-09 15:15:00,-133.34,0.67,6.08,0.04,31.94,,975.97,67.4,0.57,0.03,399.0,13.13,588.04,36.25,0.0,652.45,29.56,245.03,122.36,16.6,501.55
2026-06-09 15:20:00,-95.67,14.75,6.08,0.04,31.94,,969.2,66.9,0.57,0.03,414.05,13.6,578.15,35.69,0.0,630.15,26.88,222.69,111.78,16.57,498.47
2026-06-09 15:25:00,-79.81,0.52,5.96,0.04,30.73,,975.42,67.35,0.57,0.03,426.9,14.0,588.9,36.29,0.0,607.85,26.73,217.51,107.13,16.53,504.29
2026-06-09 15:30:00,-69.34,0.55,5.58,0.04,30.73,,979.15,67.64,0.57,0.03,431.73,14.16,592.36,36.49,0.0,585.55,29.33,208.86,107.13,16.5,508.17
2026-06-09 15:35:00,-32.3,1.81,5.84,0.04,30.73,,977.81,67.54,0.57,0.03,434.25,14.23,593.4,36.54,0.0,556.52,29.66,196.55,119.86,16.42,508.32
2026-06-09 15:40:00,-24.51,31.4,5.84,0.04,30.73,,976.89,67.47,0.57,0.03,435.61,14.28,594.11,36.57,0.0,527.49,26.36,186.6,121.96,16.33,509.03
2026-06-09 15:45:00,-21.77,72.96,5.97,0.04,30.73,,978.44,67.59,0.57,0.03,436.3,14.3,592.52,36.53,0.0,498.46,23.88,177.77,121.96,16.25,508.56
2026-06-09 15:50:00,-20.37,92.67,5.97,0.04,30.73,,979.12,67.64,0.57,0.03,435.82,14.28,591.76,36.45,0.0,469.44,26.55,179.92,119.48,16.17,509.06
2026-06-09 15:55:00,-8.08,116.53,5.92,0.04,30.73,,978.17,67.57,0.57,0.03,437.21,14.33,592.71,36.5,0.0,440.41,23.58,181.76,121.96,16.08,507.81
2026-06-09 16:00:00,-88.31,219.48,5.92,0.04,30.73,,977.23,67.49,0.57,0.03,436.81,14.31,593.13,36.54,0.0,411.38,21.7,172.78,122.04,16.0,510.91
2026-06-09 16:05:00,-86.1,257.69,5.92,0.04,30.73,,980.88,67.78,0.57,0.03,437.48,14.33,593.08,36.5,0.0,384.79,20.08,158.28,121.96,15.83,511.67
2026-06-09 16:10:00,-3.82,198.1,5.92,0.04,30.73,,987.48,68.31,0.57,0.03,452.59,14.8,595.52,36.68,0.0,358.21,17.39,144.45,129.62,15.67,516.1
2026-06-09 16:15:00,-3.62,243.26,5.92,0.04,30.73,,989.76,68.49,0.57,0.03,467.22,15.26,593.91,36.59,0.0,331.62,15.54,125.72,129.62,15.5,515.93
2026-06-09 16:20:00,-3.62,276.72,5.92,0.04,30.73,,997.93,69.12,0.57,0.03,469.37,15.33,594.86,36.66,0.0,305.03,15.41,111.06,129.7,15.33,518.65
2026-06-09 16:25:00,-3.62,311.83,5.92,0.04,30.73,,1000.38,69.33,0.57,0.03,472.52,15.43,615.27,37.6,0.0,278.45,16.79,98.41,161.65,15.17,519.65
2026-06-09 16:30:00,-3.62,317.04,5.92,0.04,30.73,,1006.64,69.82,0.57,0.03,476.91,15.58,658.94,39.73,0.0,251.86,17.8,80.81,154.99,15.0,528.34
2026-06-09 16:35:00,-42.34,386.51,5.92,0.04,30.73,,1012.07,70.25,0.57,0.03,479.04,15.64,686.57,41.06,0.0,219.34,9.37,67.67,146.25,14.77,533.83
2026-06-09 16:40:00,-44.35,440.58,5.92,0.04,30.73,,1016.68,70.62,0.57,0.03,479.2,15.65,698.33,41.63,0.0,186.82,7.12,59.55,153.78,14.53,532.98
2026-06-09 16:45:00,-3.62,455.13,5.92,0.04,30.73,,1023.32,71.14,0.57,0.03,480.06,15.67,697.55,41.64,0.0,154.31,6.34,53.82,157.23,14.3,531.07
2026-06-09 16:50:00,-3.62,487.5,5.92,0.04,30.73,,1028.88,71.59,0.57,0.03,478.31,15.62,705.23,42.01,0.0,121.79,5.84,50.72,157.15,14.07,532.81
2026-06-09 16:55:00,-4.88,521.95,5.92,0.04,30.73,,1036.99,72.23,0.57,0.03,476.57,15.56,713.08,42.39,0.0,89.27,3.66,46.25,155.88,13.83,535.3
2026-06-09 17:00:00,-2.27,535.09,5.92,0.04,30.73,,1046.61,72.98,0.57,0.03,479.01,15.64,717.06,42.63,0.0,56.75,2.77,44.35,155.66,13.6,540.33
2026-06-09 17:05:00,-0.95,570.05,5.92,0.04,30.73,,1048.5,73.14,0.57,0.03,478.4,15.62,713.03,42.37,0.0,47.44,2.14,42.11,155.66,13.4,535.91
2026-06-09 17:10:00,-0.95,578.07,5.92,0.04,30.73,,1057.62,73.86,0.57,0.03,487.14,15.89,717.13,42.6,0.0,38.13,2.02,39.85,144.32,13.2,537.52
2026-06-09 17:15:00,-0.95,593.2,5.92,0.04,30.73,,1059.42,74.01,0.57,0.03,510.73,16.61,713.62,42.39,0.0,28.82,1.7,38.82,144.25,13.0,535.43
2026-06-09 17:20:00,-28.85,666.34,5.92,0.04,30.73,,1059.71,74.04,0.57,0.03,533.07,17.3,686.44,40.99,0.0,19.5,1.42,36.69,115.05,12.8,527.62
2026-06-09 17:25:00,-55.29,737.87,5.92,0.04,30.73,,1063.93,74.37,0.57,0.03,557.96,18.08,656.55,39.6,0.0,10.19,1.42,41.04,114.89,12.6,519.66
2026-06-09 17:30:00,0.0,722.35,5.92,0.04,30.73,,1064.29,74.4,2.57,0.19,567.23,18.37,632.74,38.39,0.0,0.88,1.42,38.74,114.97,12.4,514.09
2026-06-09 17:35:00,0.0,745.31,5.92,0.04,29.52,,1066.56,74.56,4.91,0.38,570.45,18.48,647.45,39.22,0.0,0.73,1.42,35.46,114.89,12.23,512.35
